"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","pass_300_yds","pass_300_yds_sd","return_tds","return_tds_sd","rush_100_yds","rush_100_yds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","rec_100_yds","rec_100_yds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Mason Rudolph","PIT","QB","13595","weighted",10.8087613293051,7.2780510705464,0.1069889224572,0.0893450083264842,0.0394159113796576,0.0529608613811046,1.03967774420947,0.99176379974511,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-07-17,NA,NA,NA,NA
"Tua Tagovailoa","ATL","QB","14778","weighted",8.89672857142857,7.01688186757987,0.0769,0.0422563747098991,0.0291571428571429,0.0463491999905743,0.578417142857143,0.464477910429406,0.00231,0.00422563747098991,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-03-02,"Q","Oblique",2026,3
"Kenny Pickett","CAR","QB","15692","weighted",9.68082578046324,6.65353703217338,0.1069889224572,0.0893450083264842,0.0361732124874119,0.0550153642711699,2.06223564954683,2.59243442308875,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1998-06-06,NA,NA,NA,NA
"Tyler Huntley","BAL","QB","14789","weighted",8.85458207452165,8.43162346018859,0.100503524672709,0.0990313764113416,0.0329305135951662,0.0575698711340869,0.918227593152064,0.855156719415706,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-02-03,NA,NA,NA,NA
"Andy Dalton","PHI","QB","10313","weighted",8.76380664652568,4.19432171899013,0.1069889224572,0.0893450083264842,0.00648539778449144,0.0114684165293143,0.814300100704935,0.719742847938573,0,0,0.0508559919436052,0.0503379992482352,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1987-10-29,NA,NA,NA,NA
"Cade Klubnik","NYJ","QB","17467","weighted",7.23633434038268,4.17277837121276,0.1069889224572,0.0893450083264842,0.0394159113796576,0.0529608613811046,1.52507552870091,2.14557042996582,0,0,0.0491440080563948,0.0503379992482352,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-10-10,NA,NA,NA,NA
"Trey Lance","LAC","QB","15240","weighted",8.2788906009245,5.30330085889911,0.0652696456086287,0.0494974746830583,0.00992295839753467,0.014142135623731,1.00770416024653,1.41421356237309,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2000-05-09,NA,NA,NA,NA
"Joshua Dobbs","DET","QB","13119","weighted",5.47462235649547,4.83254502244976,0.0411278952668681,0.0534306662695347,0.00648539778449144,0.0114684165293143,0.173212487411883,0.291444484222913,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-01-26,NA,NA,NA,NA
"Sam Howell","DAL","QB","15693","weighted",6.18549848942598,5.25115117930909,0.0675730110775428,0.0573420826465715,0,0,0.242497482376636,0.408022277912078,0,0,0.0491440080563948,0.0503379992482352,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-09-16,NA,NA,NA,NA
"Gardner Minshew","ARI","QB","14067","weighted",5.25818731117825,3.3867376540861,0.0740584088620342,0.0458736661172572,0.0394159113796576,0.0529608613811046,0.31178247734139,0.524600071601244,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-05-16,NA,NA,NA,NA
"Quinn Ewers","JAC","QB","17034","weighted",6.89687034277198,2.61629509039023,0.1,3.92649151415701e-17,0.0487332339791356,0.0707106781186548,0.563934426229508,0.777817459305202,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-03-15,NA,NA,NA,NA
"Anthony Richardson","IND","QB","16152","weighted",6.05581067472306,2.28775711281017,0.0740584088620342,0.0458736661172572,0.00648539778449144,0.0114684165293143,0.675730110775428,0.573420826465715,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2002-05-22,NA,NA,NA,NA
"Tanner McKee","PHI","QB","15702","weighted",4.58867362146051,4.94974746830583,0.0512667660208644,0.0707106781186548,0,0,0.510134128166915,0.565685424949238,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-04-27,NA,NA,NA,NA
"Jarrett Stidham","DEN","QB","14063","weighted",6.24648648648649,2.41830519165799,0.0613213213213213,0.0565685424949238,0.00966966966966967,0.014142135623731,0.568168168168168,0.777817459305202,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-08-08,NA,NA,NA,NA
"Mitchell Trubisky","TEN","QB","13115","weighted",4.02821752265861,3.78883376153682,0.0411278952668681,0.0534306662695347,0.00648539778449144,0.0114684165293143,0.310070493454179,0.439738823440997,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-08-20,NA,NA,NA,NA
"Kyle Allen","BUF","QB","13879","weighted",5.07654654654655,1.35057395206631,0.0613213213213213,0.0565685424949238,0.00966966966966967,0.014142135623731,0.0516516516516517,0.0707106781186548,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1996-03-08,NA,NA,NA,NA
"Tommy DeVito","NE","QB","16441","weighted",3.55072419106317,0.784888527117068,0.00992295839753467,0.014142135623731,0.00992295839753467,0.014142135623731,0,0,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1998-08-07,NA,NA,NA,NA
"Ty Simpson","LAR","QB","17463","weighted",0.502556237218814,0.498848712961693,0,0,0,0,0.0502556237218814,0.0498848712961693,0,0,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2002-12-21,"O","Coach's Decision",2026,3
"Derrick Henry","BAL","RB","12626","weighted",NA,NA,NA,NA,NA,NA,104.12312,7.30183467411246,1.04046857142857,0.107950547725011,0.1,0,NA,NA,NA,NA,NA,NA,0,0,1.46003428571429,0.321692205650018,13.6500914285714,1.33347759650426,0.0428571428571429,0.0554174576449148,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-01-04,NA,NA,NA,NA
"Jahmyr Gibbs","DET","RB","16162","weighted",NA,NA,NA,NA,NA,NA,96.3137371428571,6.20309353894052,0.9676,0.096991338210408,0.128957142857143,0.0412928891621357,NA,NA,NA,NA,NA,NA,0.1,0,4.34267428571429,0.434638003950517,36.30256,6.20559921725053,0.280102857142857,0.15985340580177,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2002-03-20,NA,NA,NA,NA
"James Cook","BUF","RB","15715","weighted",NA,NA,NA,NA,NA,NA,86.4080114285714,8.00812214143912,0.688662857142857,0.194433184756327,0.156942857142857,0.0436849998911163,NA,NA,NA,NA,NA,NA,0,0,1.80356571428571,0.25951683388771,14.8993371428571,2.52991622052756,0.07752,0.0426162982920281,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-09-25,NA,NA,NA,NA
"Jonathan Taylor","IND","RB","14802","weighted",NA,NA,NA,NA,NA,NA,85.2449028571429,5.75938041442871,0.878068571428572,0.124476583589197,0.156942857142857,0.0436849998911163,NA,NA,NA,NA,NA,NA,0,0,2.7312,0.314137702794067,21.9796571428571,2.81390202775013,0.08304,0.0449437408245459,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-01-19,NA,NA,NA,NA
"Bijan Robinson","ATL","RB","16161","weighted",NA,NA,NA,NA,NA,NA,81.7530514285714,7.15943118062425,0.432045714285714,0.236349346433403,0.1,0,NA,NA,NA,NA,NA,NA,0.1,0,4.58001142857143,0.370210047628519,41.75456,2.04024984815469,0.180217142857143,0.106900272158085,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2002-01-30,NA,NA,NA,NA
"Kenneth Walker III","KC","RB","15711","weighted",NA,NA,NA,NA,NA,NA,83.2133485714286,9.22527149034877,0.639668571428571,0.212471056430684,0.0720142857142857,0.0406528036767803,NA,NA,NA,NA,NA,NA,0.1,0,3.25333714285714,0.540360393183502,27.2426628571429,4.40824262038432,0.15688,0.0854769770011254,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-10-20,NA,NA,NA,NA
"Saquon Barkley","PHI","RB","13604","weighted",NA,NA,NA,NA,NA,NA,76.4199542857143,19.6536201172842,0.529508571428571,0.283267938256071,0.0430571428571429,0.0436849998911163,NA,NA,NA,NA,NA,NA,0,0,2.07537142857143,0.295370294190242,17.5830742857143,3.07263338745028,0.08488,0.0465100441750873,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1997-02-09,"Q","Shoulder",2026,3
"Devon Achane","MIA","RB","16167","weighted",NA,NA,NA,NA,NA,NA,69.5918171428571,8.48535623441158,0.271485714285714,0.152048295925771,0.0720142857142857,0.0406528036767803,NA,NA,NA,NA,NA,NA,0.1,0,4.09137142857143,0.0874607111480511,31.0044,2.96899613917705,0.16056,0.0866182476504481,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-10-13,NA,NA,NA,NA
"Cam Skattebo","NYG","RB","17045","weighted",NA,NA,NA,NA,NA,NA,64.9109828571429,9.66212638720522,0.611097142857143,0.216558646130659,0.1,0,NA,NA,NA,NA,NA,NA,0,0,2.00630857142857,0.554921292224402,15.5177485714286,4.9215317974822,0.110342857142857,0.0872272426371358,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-02-05,NA,NA,NA,NA
"Aaron Jones","MIN","RB","13319","weighted",NA,NA,NA,NA,NA,NA,58.8569257142857,9.05104005133449,0.280354285714286,0.163203695315181,0.1,0,NA,NA,NA,NA,NA,NA,0,0,2.13892571428571,0.226015842328594,15.13,2.62346521539148,0.08488,0.0465100441750873,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-12-02,NA,NA,NA,NA
"Chase Brown","CIN","RB","16181","weighted",NA,NA,NA,NA,NA,NA,66.3672571428571,6.55725079506956,0.344457142857143,0.190571776394863,0.0720142857142857,0.0406528036767803,NA,NA,NA,NA,NA,NA,0.1,0,4.02884571428571,0.183814919915576,25.2742514285714,0.327567178727842,0.1624,0.087506628194825,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2000-03-21,NA,NA,NA,NA
"Javonte Williams","DAL","RB","15256","weighted",NA,NA,NA,NA,NA,NA,63.7163314285714,7.83451972365656,0.695108571428571,0.185635939482794,0.1,0,NA,NA,NA,NA,NA,NA,0,0,2.86125714285714,0.489772208631445,15.6834742857143,3.54285936174165,0.119257142857143,0.0816395520882,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2000-04-25,NA,NA,NA,NA
"Tony Pollard","TEN","RB","14085","weighted",NA,NA,NA,NA,NA,NA,60.7398857142857,7.8509685680517,0.219394285714286,0.124985270408086,0.1,0,NA,NA,NA,NA,NA,NA,0,0,1.83066285714286,0.186251586193001,9.64196571428571,0.836538584060519,0.01288,0.0303742837636349,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-04-30,NA,NA,NA,NA
"Breece Hall","NYJ","RB","15708","weighted",NA,NA,NA,NA,NA,NA,67.4997257142857,3.28401456060609,0.313474285714286,0.176196241289347,0.1,0,NA,NA,NA,NA,NA,NA,0.1,0,2.74637714285714,0.232974626707483,24.89528,2.29755057776384,0.08488,0.0465100441750873,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2001-05-31,NA,NA,NA,NA
"Omarion Hampton","LAC","RB","17044","weighted",NA,NA,NA,NA,NA,NA,65.5401828571429,6.23940663237174,0.656217142857143,0.215403816105737,0.1952,0.0741833689986804,NA,NA,NA,NA,NA,NA,0,0,2.40213714285714,0.281086291659623,15.3959542857143,1.36717873946856,0.08304,0.0449437408245459,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-03-16,NA,NA,NA,NA
"Bucky Irving","TB","RB","16598","weighted",NA,NA,NA,NA,NA,NA,60.0093714285714,6.7920886781141,0.261417142857143,0.147782057000091,0.132057142857143,0.0411664974129482,NA,NA,NA,NA,NA,NA,0,0,2.77333714285714,0.376636408085012,20.4070971428571,2.66491839200729,0.0812,0.0437533140974125,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2002-08-19,NA,NA,NA,NA
"Ashton Jeanty","LVR","RB","17042","weighted",NA,NA,NA,NA,NA,NA,64.0421028571429,5.3178582676138,0.523942857142857,0.2922647154582,0.0689142857142857,0.0406174975352419,NA,NA,NA,NA,NA,NA,0.1,0,3.84048,0.751380372703343,25.0005714285714,5.32391582461622,0.229885714285714,0.167691261144379,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-12-02,NA,NA,NA,NA
"Christian McCaffrey","SF","RB","13130","weighted",NA,NA,NA,NA,NA,NA,64.3964114285714,6.78067830483318,0.66968,0.17843823164354,0.0720142857142857,0.0406528036767803,NA,NA,NA,NA,NA,NA,0.1,0,4.80268571428571,0.624308807008252,41.3654171428571,6.19222963653513,0.253085714285714,0.146212973280475,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1996-06-07,NA,NA,NA,NA
"Kyren Williams","LAR","RB","15710","weighted",NA,NA,NA,NA,NA,NA,61.7080457142857,5.36668341765967,0.406868571428571,0.229987006855392,0.132057142857143,0.0411664974129482,NA,NA,NA,NA,NA,NA,0,0,1.97356571428571,0.100571438458757,13.7136228571429,0.930796223384316,0.128742857142857,0.0818945781477047,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-08-26,NA,NA,NA,NA
"D'Andre Swift","CHI","RB","14797","weighted",NA,NA,NA,NA,NA,NA,63.1329485714286,3.85102865743934,0.382948571428571,0.22335822749171,0.1,0,NA,NA,NA,NA,NA,NA,0,0,1.91597714285714,0.216228133650576,17.5368114285714,2.89305968775,0.0373371428571429,0.0494917897496477,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-01-14,NA,NA,NA,NA
"Quinshon Judkins","CLE","RB","17051","weighted",NA,NA,NA,NA,NA,NA,60.9362057142857,6.55886064595249,0.371725714285714,0.228062043488336,0.0689142857142857,0.0406174975352419,NA,NA,NA,NA,NA,NA,0,0,2.20946285714286,0.715659316182294,15.0613028571429,4.60667271883758,0.0336571428571429,0.0471517140567811,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-10-29,NA,NA,NA,NA
"Chuba Hubbard","CAR","RB","15261","weighted",NA,NA,NA,NA,NA,NA,59.2905485714286,7.02257858815672,0.347165714285714,0.191458077986461,0.0689142857142857,0.0406174975352419,NA,NA,NA,NA,NA,NA,0,0,2.30002285714286,0.531531482314183,15.0580228571429,4.14600707415764,0.169211428571429,0.166340457938895,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-06-11,NA,NA,NA,NA
"Jadarian Price","SEA","RB","17473","weighted",NA,NA,NA,NA,NA,NA,58.0295428571429,3.36617004843235,0.557531428571429,0.25198161183747,0.1952,0.0741833689986804,NA,NA,NA,NA,NA,NA,0,0,1.50754285714286,0.518269092843155,13.0145142857143,4.92081019597892,0.0496342857142857,0.0514815570763421,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2003-10-09,"Q","Shoulder",2026,3
"J.K. Dobbins","DEN","RB","14800","weighted",NA,NA,NA,NA,NA,NA,59.87864,4.07961473201956,0.262,0.147359386100233,0.0320571428571429,0.0411664974129482,NA,NA,NA,NA,NA,NA,0,0,1.07489142857143,0.25410071788654,6.01998857142857,1.97769771666683,0.0092,0.0216959169740249,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-12-17,"Q","Hamstring",2026,3
"Jeremiyah Love","ARI","RB","17472","weighted",NA,NA,NA,NA,NA,NA,53.5980914285714,5.53829506405056,0.344457142857143,0.190571776394863,0.100971428571429,0.0693334484126652,NA,NA,NA,NA,NA,NA,0,0,2.78558857142857,0.50758601846257,20.2178285714286,3.69714425296334,0.07752,0.0426162982920281,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026,2005-05-31,NA,NA,NA,NA
"David Montgomery","HOU","RB","14071","weighted",NA,NA,NA,NA,NA,NA,55.4843314285714,6.37638397083436,0.507691428571429,0.284735543376555,0.0689142857142857,0.0406174975352419,NA,NA,NA,NA,NA,NA,0,0,1.72356571428571,0.202373813880507,12.7408228571429,1.54995614697532,0.0925257142857143,0.0707103410868002,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-06-07,NA,NA,NA,NA
"Bhayshul Tuten","JAC","RB","17052","weighted",NA,NA,NA,NA,NA,NA,53.19296,5.5715250052615,0.416742857142857,0.245452221752027,0.0689142857142857,0.0406174975352419,NA,NA,NA,NA,NA,NA,0,0,1.37779428571429,0.505025081908892,9.03021714285714,3.07582847783351,0.0870057142857143,0.074964731856263,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-02-14,NA,NA,NA,NA
"Jacory Croskey-Merritt","WAS","RB","17256","weighted",NA,NA,NA,NA,NA,NA,49.9615657142857,6.09427920045443,0.324217142857143,0.189146297290343,0.1,0,NA,NA,NA,NA,NA,NA,0,0,0.790594285714286,0.157069106752966,4.29453714285714,1.37304540017467,0.00368,0.00867836678960997,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2001-04-12,NA,NA,NA,NA
"Jaylen Warren","PIT","RB","15742","weighted",NA,NA,NA,NA,NA,NA,55.8136571428571,2.4018080043256,0.259577142857143,0.147398981726852,0.1,0,NA,NA,NA,NA,NA,NA,0,0,2.61069714285714,0.288937194040033,20.1552571428571,1.76231905201759,0.07936,0.0429700148333372,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1998-11-01,NA,NA,NA,NA
"Blake Corum","LAR","RB","16593","weighted",NA,NA,NA,NA,NA,NA,46.9424457142857,7.6245010932623,0.207097142857143,0.123394148700058,0,0,NA,NA,NA,NA,NA,NA,0,0,0.684845714285714,0.259301033741461,4.23331428571429,1.52470200170549,0.0092,0.0216959169740249,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-11-25,NA,NA,NA,NA
"Kyle Monangai","CHI","RB","17066","weighted",NA,NA,NA,NA,NA,NA,43.5155657142857,6.75810490184389,0.190285714285714,0.11059867751959,0.0320571428571429,0.0411664974129482,NA,NA,NA,NA,NA,NA,0,0,1.50334857142857,0.277454691744042,11.9776571428571,1.03430612842983,0.0354971428571429,0.0481407538684651,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-06-06,NA,NA,NA,NA
